Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-04,Bolero,SUV,Petrol,1197,Automatic,7.0,7.64,5282.0,4035.45,18.3,4.3,9555.0,3.0,3.0
2024-02,Thar,SUV,Diesel,1197,Automatic,7.0,12.92,2676.0,3457.39,16.6,4.6,12924.0,5.0,3.0
2023-07,Bolero,SUV,Petrol,1497,Automatic,7.0,13.77,13529.0,18629.43,17.7,4.5,9813.0,3.0,4.0
2023-01,KUV100,Hatchback,Petrol,2184,Manual,5.0,6.83,1276.0,871.51,17.9,4.2,9964.0,5.0,5.0
2024-06,Scorpio,SUV,Petrol,1197,Manual,5.0,23.4,10155.0,23762.7,19.1,4.0,10592.0,5.0,3.0
2023-10,Bolero Neo,SUV,Petrol,1497,Manual,5.0,7.04,7430.0,5230.72,15.5,4.2,10405.0,5.0,4.0
2023-10,Bolero Neo,SUV,Diesel,1497,Manual,5.0,23.3,2414.0,5624.62,17.3,3.9,9841.0,3.0,3.0
2024-09,KUV100,Hatchback,Petrol,1997,Manual,7.0,14.26,7161.0,10211.59,15.1,4.4,9340.0,3.0,4.0
2024-03,Scorpio,SUV,Petrol,1197,Automatic,7.0,16.13,10243.0,16521.96,14.9,4.5,10100.0,5.0,3.0
2024-07,Thar,SUV,Petrol,1997,Automatic,5.0,17.85,7633.0,13624.91,14.1,4.0,12000.0,3.0,4.0
2023-08,XUV700,SUV,Petrol,1497,Automatic,5.0,15.51,8873.0,13762.02,14.8,3.9,7853.0,3.0,3.0
2024-05,KUV100,Hatchback,Diesel,1997,Automatic,5.0,10.81,2855.0,3086.26,16.5,3.6,5994.0,5.0,4.0
2024-08,Scorpio,SUV,Diesel,1997,Automatic,7.0,23.16,9030.0,20913.48,18.1,4.2,9984.0,5.0,5.0
2023-07,Scorpio,SUV,Petrol,2184,Manual,5.0,20.91,10671.0,22313.06,19.2,4.4,7957.0,3.0,3.0
2024-11,Scorpio N,SUV,Petrol,1997,Automatic,5.0,14.11,10555.0,14893.1,19.3,4.4,9992.0,5.0,3.0
2023-07,XUV700,SUV,Petrol,1197,Manual,7.0,11.55,6260.0,7230.3,17.3,4.2,10384.0,5.0,5.0
2024-04,KUV100,Hatchback,Petrol,1997,Manual,7.0,8.04,423.0,340.09,14.2,4.6,10741.0,3.0,5.0
2023-12,Scorpio N,SUV,Diesel,2184,Automatic,7.0,16.75,1825.0,3056.88,18.7,4.4,9578.0,5.0,3.0
2024-01,KUV100,Hatchback,Diesel,2184,Automatic,5.0,21.43,6753.0,14471.68,15.7,4.3,5288.0,5.0,3.0
2023-10,Bolero Neo,SUV,Petrol,2184,Manual,5.0,15.88,3341.0,5305.51,17.5,4.4,7376.0,3.0,5.0
2024-02,Marazzo,MPV,Diesel,1197,Automatic,7.0,13.82,9741.0,13462.06,18.5,3.8,7954.0,5.0,3.0
2024-11,XUV300,SUV,Diesel,1497,Manual,5.0,19.34,2164.0,4185.18,14.5,4.1,6986.0,3.0,5.0
2024-11,Scorpio N,SUV,Petrol,2184,Manual,7.0,9.19,4091.0,3759.63,19.9,4.4,8001.0,3.0,3.0
2024-09,XUV700,SUV,Petrol,1497,Automatic,5.0,12.95,9924.0,12851.58,17.9,3.6,11012.0,3.0,3.0
2023-07,Scorpio,SUV,Petrol,2184,Automatic,5.0,22.31,2251.0,5021.98,16.4,3.6,8564.0,3.0,5.0
2024-03,XUV300,SUV,Petrol,2184,Automatic,5.0,21.37,13789.0,29467.09,14.9,3.5,8705.0,3.0,4.0
2023-06,Thar,SUV,Diesel,2184,Automatic,5.0,17.53,1604.0,2811.81,14.6,4.3,5515.0,5.0,3.0
2023-02,Marazzo,MPV,Petrol,1197,Automatic,7.0,11.97,7939.0,9502.98,17.2,4.5,9923.0,5.0,3.0
2024-01,Scorpio N,SUV,Diesel,1497,Automatic,5.0,20.5,7666.0,15715.3,18.5,3.7,11590.0,3.0,4.0
2023-02,XUV700,SUV,Diesel,1497,Automatic,5.0,24.08,1957.0,4712.46,15.4,4.6,12332.0,5.0,4.0
2023-11,XUV300,SUV,Petrol,1497,Manual,7.0,22.04,13488.0,29727.55,14.1,3.6,11751.0,5.0,3.0
2023-11,XUV700,SUV,Diesel,1997,Manual,7.0,23.7,7086.0,16793.82,14.7,4.5,8963.0,3.0,4.0
2023-11,KUV100,Hatchback,Petrol,1497,Automatic,7.0,7.15,7553.0,5400.4,19.4,4.1,8572.0,3.0,5.0
2023-03,Scorpio,SUV,Petrol,1497,Automatic,5.0,19.12,6229.0,11909.85,18.9,4.5,6408.0,3.0,3.0
2024-10,XUV700,SUV,Petrol,2184,Manual,5.0,23.25,3196.0,7430.7,16.1,4.0,8286.0,5.0,3.0
2024-02,XUV300,SUV,Diesel,1997,Manual,5.0,17.14,8865.0,15194.61,15.9,4.2,6716.0,3.0,3.0
2024-03,KUV100,Hatchback,Diesel,1497,Automatic,5.0,16.35,5998.0,9806.73,19.7,4.6,8244.0,3.0,4.0
2024-03,XUV700,SUV,Diesel,1497,Automatic,7.0,23.12,9532.0,22037.98,16.6,4.3,10600.0,3.0,4.0
2024-01,Scorpio,SUV,Petrol,1997,Automatic,5.0,22.34,6205.0,13861.97,17.0,3.9,6157.0,5.0,4.0
2023-12,Scorpio,SUV,Diesel,1497,Automatic,5.0,16.35,11626.0,19008.51,17.3,3.7,6427.0,5.0,4.0
2023-10,KUV100,Hatchback,Diesel,1497,Automatic,7.0,21.51,8490.0,18261.99,14.0,3.7,6006.0,5.0,3.0
2024-11,XUV300,SUV,Diesel,1197,Manual,7.0,10.17,11224.0,11414.81,19.8,4.3,12084.0,3.0,5.0
2024-06,XUV700,SUV,Diesel,1197,Manual,7.0,14.78,4577.0,6764.81,16.1,3.7,5030.0,3.0,3.0
2023-10,XUV300,SUV,Petrol,1997,Manual,5.0,11.07,12214.0,13520.9,19.7,4.0,11713.0,3.0,5.0
2024-01,Scorpio,SUV,Diesel,1497,Manual,7.0,13.02,10899.0,14190.5,17.7,4.0,5500.0,5.0,4.0
2024-01,Scorpio,SUV,Diesel,1197,Manual,5.0,14.17,2653.0,3759.3,19.0,4.6,7868.0,3.0,5.0
2024-04,Thar,SUV,Petrol,1497,Automatic,5.0,23.77,10972.0,26080.44,18.3,4.3,7639.0,5.0,3.0
2023-10,Bolero,SUV,Petrol,1497,Manual,7.0,13.17,8268.0,10888.96,19.8,3.7,9524.0,5.0,4.0
2024-11,Marazzo,MPV,Petrol,2184,Manual,5.0,12.63,6541.0,8261.28,16.9,4.7,7705.0,5.0,5.0
2024-10,XUV700,SUV,Diesel,2184,Manual,7.0,8.87,6841.0,6067.97,18.8,4.1,6953.0,5.0,5.0
2024-02,Scorpio N,SUV,Petrol,1197,Automatic,5.0,14.49,2714.0,3932.59,18.5,3.7,12348.0,3.0,5.0
2023-03,Scorpio,SUV,Petrol,2184,Automatic,5.0,13.21,4989.0,6590.47,18.0,4.3,9264.0,3.0,4.0
2023-09,Scorpio N,SUV,Diesel,1997,Automatic,5.0,17.86,3526.0,6297.44,17.4,4.5,7551.0,5.0,3.0
2024-09,XUV700,SUV,Petrol,2184,Manual,7.0,13.41,12333.0,16538.55,19.1,4.6,10444.0,3.0,4.0
2023-06,Thar,SUV,Petrol,1197,Manual,5.0,7.95,10076.0,8010.42,18.4,3.6,11189.0,3.0,4.0
2023-09,KUV100,Hatchback,Diesel,2184,Manual,7.0,18.5,2924.0,5409.4,14.9,4.2,5824.0,5.0,3.0
2023-10,Bolero Neo,SUV,Diesel,2184,Manual,5.0,21.74,5422.0,11787.43,19.9,3.8,7543.0,3.0,4.0
2023-08,XUV700,SUV,Petrol,2184,Automatic,5.0,11.67,652.0,760.88,17.4,4.4,10213.0,5.0,4.0
2023-09,KUV100,Hatchback,Petrol,2184,Manual,5.0,14.67,11474.0,16832.36,17.3,4.4,9354.0,3.0,5.0
2023-04,KUV100,Hatchback,Diesel,2184,Automatic,7.0,22.46,6587.0,14794.4,18.9,3.8,5375.0,3.0,5.0
2023-11,Marazzo,MPV,Diesel,1997,Manual,7.0,22.92,4949.0,11343.11,14.5,3.8,8343.0,5.0,4.0
2024-09,Scorpio,SUV,Petrol,1197,Manual,7.0,14.62,1094.0,1599.43,16.6,4.2,7696.0,5.0,4.0
2023-03,Bolero Neo,SUV,Diesel,1497,Automatic,7.0,13.25,8229.0,10903.42,14.2,4.0,8967.0,3.0,3.0
2023-11,KUV100,Hatchback,Diesel,1197,Automatic,5.0,9.27,13022.0,12071.39,15.6,4.1,9188.0,5.0,3.0
2023-10,Bolero Neo,SUV,Diesel,1197,Automatic,5.0,7.3,9618.0,7021.14,16.9,4.4,5501.0,3.0,5.0
2024-09,Scorpio N,SUV,Petrol,2184,Automatic,5.0,10.38,6825.0,7084.35,18.4,4.4,9653.0,3.0,5.0
2024-02,Bolero,SUV,Diesel,1997,Automatic,5.0,18.88,3713.0,7010.14,19.8,3.5,10411.0,3.0,3.0
2024-08,Bolero Neo,SUV,Petrol,2184,Automatic,7.0,24.22,2614.0,6331.11,14.4,3.7,10111.0,5.0,5.0
2024-06,Thar,SUV,Diesel,1197,Manual,5.0,10.86,5459.0,5928.47,17.4,3.6,12169.0,5.0,3.0
2024-11,KUV100,Hatchback,Diesel,1197,Manual,5.0,18.48,8649.0,15983.35,18.3,4.5,12336.0,5.0,3.0
2024-05,Marazzo,MPV,Diesel,1497,Manual,5.0,16.8,4976.0,8359.68,15.2,4.6,9676.0,3.0,5.0
2023-09,Thar,SUV,Diesel,1997,Manual,5.0,12.64,1621.0,2048.94,18.8,3.9,11235.0,5.0,4.0
2024-10,KUV100,Hatchback,Diesel,1197,Manual,5.0,8.07,1722.0,1389.65,15.1,4.0,8709.0,3.0,4.0
2024-05,Thar,SUV,Petrol,1497,Automatic,5.0,14.67,9694.0,14221.1,14.2,3.8,6189.0,5.0,3.0
2023-05,XUV700,SUV,Petrol,1497,Manual,5.0,7.67,6613.0,5072.17,14.4,4.3,5961.0,5.0,4.0
2024-08,Bolero,SUV,Diesel,2184,Manual,7.0,17.29,12422.0,21477.64,17.3,4.2,6114.0,3.0,5.0
2023-01,XUV300,SUV,Diesel,1197,Manual,5.0,10.46,10853.0,11352.24,18.1,4.2,11376.0,3.0,3.0
2023-10,Scorpio N,SUV,Diesel,1997,Automatic,5.0,22.61,4387.0,9919.01,17.5,3.8,8565.0,3.0,4.0
2023-03,Bolero Neo,SUV,Petrol,1997,Automatic,5.0,7.58,1768.0,1340.14,19.0,4.6,7628.0,5.0,4.0
2024-08,XUV300,SUV,Petrol,1197,Automatic,5.0,11.02,12298.0,13552.4,18.6,3.9,11060.0,3.0,4.0
2023-08,Marazzo,MPV,Diesel,2184,Manual,5.0,21.08,2202.0,4641.82,17.3,3.6,9170.0,3.0,5.0
2024-01,KUV100,Hatchback,Petrol,1197,Automatic,5.0,12.4,10581.0,13120.44,19.9,4.1,12502.0,5.0,5.0
2023-06,Bolero Neo,SUV,Diesel,1497,Automatic,5.0,10.9,12463.0,13584.67,19.5,4.0,9574.0,3.0,3.0
2024-08,Scorpio N,SUV,Diesel,2184,Automatic,5.0,8.22,5061.0,4160.14,15.3,4.1,10626.0,3.0,4.0
2024-01,KUV100,Hatchback,Diesel,1497,Manual,5.0,7.25,13983.0,10137.67,14.5,3.5,11858.0,3.0,4.0
2023-04,Bolero,SUV,Diesel,2184,Automatic,5.0,17.72,13415.0,23771.38,16.3,4.0,6178.0,5.0,4.0
2024-12,Bolero,SUV,Diesel,1497,Automatic,7.0,21.78,2744.0,5976.43,15.0,3.7,10227.0,5.0,3.0
2023-04,XUV700,SUV,Petrol,1997,Manual,7.0,12.89,9894.0,12753.37,15.3,4.1,6652.0,3.0,5.0
2023-12,Bolero Neo,SUV,Petrol,1197,Automatic,5.0,20.24,6127.0,12401.05,14.2,3.6,11907.0,3.0,5.0
2024-04,Bolero,SUV,Diesel,1497,Automatic,5.0,9.5,11169.0,10610.55,16.0,3.6,6767.0,3.0,5.0
2023-04,Bolero,SUV,Diesel,1197,Manual,7.0,17.81,6448.0,11483.89,16.4,4.5,7973.0,3.0,5.0
2024-07,XUV300,SUV,Petrol,2184,Manual,5.0,11.6,9789.0,11355.24,14.4,4.7,10858.0,5.0,3.0
2023-07,Scorpio N,SUV,Diesel,1197,Manual,5.0,9.26,4956.0,4589.26,19.6,3.9,6292.0,3.0,4.0
2024-06,XUV700,SUV,Petrol,1497,Manual,5.0,8.17,9559.0,7809.7,14.4,4.3,7443.0,5.0,5.0
2023-02,KUV100,Hatchback,Diesel,1497,Manual,5.0,19.2,8365.0,16060.8,19.5,3.6,12887.0,3.0,3.0
2024-05,XUV300,SUV,Diesel,1197,Automatic,5.0,13.47,4835.0,6512.75,18.7,4.3,12561.0,5.0,5.0
2023-12,Scorpio,SUV,Diesel,2184,Manual,5.0,14.11,6731.0,9497.44,19.0,3.8,6787.0,5.0,3.0
2024-09,Bolero Neo,SUV,Petrol,1997,Automatic,5.0,9.91,3922.0,3886.7,17.2,3.8,7034.0,5.0,3.0
2023-03,KUV100,Hatchback,Diesel,2184,Automatic,5.0,11.62,1066.0,1238.69,19.9,3.5,8114.0,3.0,4.0
2024-05,Bolero,SUV,Diesel,1197,Automatic,5.0,9.71,7040.0,6835.84,17.4,3.7,8452.0,3.0,5.0
2023-05,Scorpio N,SUV,Petrol,2184,Automatic,5.0,20.54,1976.0,4058.7,19.4,4.6,10325.0,5.0,5.0
2024-03,XUV700,SUV,Diesel,1197,Automatic,5.0,15.91,3932.0,6255.81,19.1,4.2,11705.0,3.0,5.0
2024-01,Scorpio,SUV,Petrol,2184,Automatic,5.0,11.53,8956.0,10326.27,19.3,4.4,5237.0,3.0,3.0
2024-11,Marazzo,MPV,Diesel,2184,Manual,7.0,6.55,460.0,301.3,18.6,4.1,10244.0,3.0,4.0
2024-04,Marazzo,MPV,Petrol,2184,Automatic,5.0,16.68,8457.0,14106.28,14.9,4.0,8995.0,5.0,5.0
2023-06,Scorpio N,SUV,Diesel,1997,Manual,5.0,24.59,1070.0,2631.13,16.8,3.8,12546.0,5.0,5.0
2024-05,Bolero Neo,SUV,Diesel,1497,Automatic,5.0,13.12,13364.0,17533.57,15.8,3.7,5942.0,5.0,4.0
2024-04,Scorpio,SUV,Diesel,1997,Automatic,5.0,17.08,3243.0,5539.04,18.4,4.2,9833.0,3.0,4.0
2023-06,XUV700,SUV,Diesel,1197,Automatic,5.0,12.71,5433.0,6905.34,17.2,4.6,8833.0,5.0,5.0
2024-04,Thar,SUV,Petrol,1197,Manual,5.0,20.95,12182.0,25521.29,18.9,4.0,5491.0,3.0,5.0
2024-05,Thar,SUV,Petrol,2184,Manual,5.0,22.03,12457.0,27442.77,18.0,4.5,6686.0,5.0,4.0
2024-04,XUV700,SUV,Petrol,1997,Manual,5.0,20.13,1819.0,3661.65,16.6,4.5,12331.0,3.0,4.0
2024-12,Marazzo,MPV,Petrol,2184,Manual,5.0,8.31,11269.0,9364.54,15.6,3.6,5521.0,3.0,4.0
2024-01,Bolero Neo,SUV,Petrol,1197,Automatic,7.0,13.7,2415.0,3308.55,19.2,3.9,5182.0,3.0,4.0
2024-05,Marazzo,MPV,Diesel,1197,Automatic,5.0,15.86,10230.0,16224.78,18.2,3.6,9754.0,3.0,3.0
2023-10,Marazzo,MPV,Diesel,1997,Automatic,5.0,14.91,1800.0,2683.8,17.3,4.3,6946.0,3.0,3.0
2023-06,Bolero,SUV,Diesel,2184,Automatic,5.0,19.43,9392.0,18248.66,15.6,4.4,7727.0,5.0,3.0
2024-10,Marazzo,MPV,Petrol,2184,Automatic,7.0,17.92,3185.0,5707.52,14.2,4.3,5427.0,5.0,3.0
2023-06,Thar,SUV,Petrol,1197,Manual,7.0,14.95,9420.0,14082.9,17.0,4.1,7417.0,3.0,5.0
2023-10,Marazzo,MPV,Petrol,1997,Automatic,5.0,22.36,8125.0,18167.5,18.7,4.1,8654.0,5.0,4.0
2024-03,Scorpio,SUV,Petrol,1497,Manual,5.0,23.99,12121.0,29078.28,15.1,4.4,6442.0,5.0,3.0
2024-09,Bolero Neo,SUV,Petrol,1497,Manual,7.0,10.14,8737.0,8859.32,18.9,3.9,11168.0,3.0,4.0
2024-06,Thar,SUV,Diesel,1997,Manual,7.0,22.37,6662.0,14902.89,19.0,3.6,9888.0,3.0,5.0
2024-07,Marazzo,MPV,Petrol,1997,Automatic,7.0,16.76,12724.0,21325.42,16.2,4.7,12589.0,3.0,5.0
2024-01,Thar,SUV,Diesel,1997,Manual,7.0,22.09,13522.0,29870.1,15.3,3.8,8776.0,5.0,3.0
2023-10,XUV300,SUV,Diesel,1197,Automatic,5.0,15.89,9820.0,15603.98,14.3,4.2,7697.0,5.0,5.0
2024-05,Thar,SUV,Petrol,1197,Manual,5.0,24.49,8340.0,20424.66,19.7,3.7,10274.0,5.0,5.0
2024-11,Scorpio,SUV,Petrol,1197,Manual,5.0,10.73,12712.0,13639.98,16.8,3.7,6514.0,5.0,3.0
2024-01,Thar,SUV,Diesel,1997,Manual,7.0,16.26,13905.0,22609.53,14.5,3.7,7301.0,3.0,3.0
2023-07,Thar,SUV,Diesel,2184,Manual,5.0,21.57,9157.0,19751.65,16.4,4.5,12290.0,5.0,3.0
2024-03,KUV100,Hatchback,Petrol,1497,Automatic,5.0,20.56,12804.0,26325.02,17.6,4.3,12606.0,5.0,5.0
2023-07,XUV300,SUV,Petrol,1197,Automatic,7.0,9.73,2752.0,2677.7,16.5,4.0,7648.0,5.0,3.0
2023-07,XUV700,SUV,Diesel,1497,Manual,5.0,22.45,12251.0,27503.5,15.0,4.1,11697.0,3.0,4.0
2023-08,Scorpio N,SUV,Petrol,2184,Manual,5.0,17.4,9008.0,15673.92,14.8,4.3,11933.0,3.0,3.0
2024-07,XUV300,SUV,Petrol,1497,Manual,5.0,11.95,4900.0,5855.5,16.1,4.1,6960.0,3.0,3.0
2023-10,Bolero Neo,SUV,Petrol,1997,Automatic,5.0,21.9,5564.0,12185.16,16.4,3.6,7829.0,5.0,3.0
2024-02,Bolero Neo,SUV,Petrol,1497,Manual,5.0,20.07,4160.0,8349.12,16.2,4.2,8279.0,5.0,4.0
2024-01,Scorpio N,SUV,Diesel,1497,Manual,5.0,12.0,12724.0,15268.8,19.5,4.6,11455.0,5.0,5.0
2024-07,Marazzo,MPV,Petrol,2184,Manual,5.0,13.21,10872.0,14361.91,15.0,4.0,9119.0,5.0,5.0
2024-01,Bolero,SUV,Diesel,1997,Automatic,5.0,21.92,3204.0,7023.17,18.0,4.5,10952.0,5.0,5.0
2024-08,Scorpio,SUV,Diesel,1497,Manual,5.0,10.68,1853.0,1979.0,16.9,3.6,5455.0,5.0,4.0
2023-06,XUV700,SUV,Diesel,1497,Manual,5.0,8.98,11567.0,10387.17,15.7,3.9,8516.0,3.0,3.0
2023-11,Marazzo,MPV,Diesel,1497,Automatic,5.0,21.22,9248.0,19624.26,15.6,4.2,6742.0,5.0,4.0
2024-08,Marazzo,MPV,Petrol,1997,Manual,5.0,21.31,7656.0,16314.94,18.1,4.6,11320.0,3.0,5.0
2024-06,KUV100,Hatchback,Diesel,1997,Manual,7.0,8.94,7020.0,6275.88,19.7,4.1,8323.0,5.0,3.0
2023-04,Bolero,SUV,Petrol,1997,Manual,7.0,21.07,11721.0,24696.15,16.3,4.2,6043.0,3.0,4.0
2023-10,Bolero,SUV,Petrol,2184,Automatic,5.0,18.92,5587.0,10570.6,14.4,4.2,6624.0,5.0,3.0
2024-09,XUV700,SUV,Diesel,1497,Automatic,7.0,16.67,6802.0,11338.93,18.6,4.5,12203.0,5.0,3.0
2024-08,Marazzo,MPV,Diesel,2184,Automatic,5.0,16.44,1574.0,2587.66,17.6,4.2,6374.0,3.0,5.0
2023-07,XUV700,SUV,Diesel,2184,Automatic,7.0,23.78,13729.0,32647.56,18.5,4.0,10779.0,5.0,3.0
2023-02,Thar,SUV,Petrol,1997,Manual,5.0,8.54,11803.0,10079.76,16.8,4.2,9550.0,5.0,3.0
2024-07,Bolero,SUV,Diesel,1497,Manual,5.0,18.69,8966.0,16757.45,16.4,3.9,7354.0,3.0,3.0
2023-07,XUV300,SUV,Petrol,1497,Automatic,7.0,12.33,3115.0,3840.79,15.0,4.4,7755.0,3.0,5.0
2024-11,XUV300,SUV,Petrol,1997,Automatic,5.0,10.38,7067.0,7335.55,16.3,3.6,7506.0,5.0,3.0
2023-09,Bolero,SUV,Diesel,1197,Automatic,5.0,7.62,8555.0,6518.91,19.3,3.7,5764.0,3.0,3.0
2023-08,Marazzo,MPV,Petrol,2184,Manual,5.0,14.63,1297.0,1897.51,17.0,4.4,7845.0,5.0,5.0
2023-10,Marazzo,MPV,Petrol,1997,Manual,5.0,11.41,5847.0,6671.43,16.6,3.6,8052.0,5.0,3.0
2024-04,XUV300,SUV,Diesel,1197,Automatic,5.0,16.41,2152.0,3531.43,15.0,3.6,6345.0,5.0,5.0
2023-09,Bolero,SUV,Diesel,2184,Automatic,7.0,9.72,5303.0,5154.52,17.4,3.6,11964.0,3.0,3.0
2024-12,Scorpio N,SUV,Diesel,1497,Manual,5.0,14.1,6093.0,8591.13,14.2,4.4,7768.0,3.0,3.0
2024-08,Marazzo,MPV,Diesel,1497,Manual,5.0,22.59,13977.0,31574.04,14.1,4.6,6217.0,5.0,4.0
2023-05,KUV100,Hatchback,Petrol,1197,Automatic,5.0,16.4,10385.0,17031.4,16.7,4.5,10386.0,3.0,4.0
2023-03,XUV300,SUV,Diesel,2184,Manual,5.0,13.81,3342.0,4615.3,16.0,4.0,6611.0,3.0,3.0
2024-02,XUV300,SUV,Petrol,1497,Automatic,5.0,6.29,2152.0,1353.61,17.6,3.7,7066.0,3.0,4.0
2023-09,XUV700,SUV,Diesel,1997,Manual,5.0,13.07,2436.0,3183.85,15.3,3.6,9437.0,3.0,3.0
2023-11,Bolero Neo,SUV,Petrol,1997,Manual,5.0,24.84,4779.0,11871.04,18.8,4.5,7869.0,5.0,4.0
2023-07,Bolero,SUV,Diesel,1997,Manual,5.0,20.47,6442.0,13186.77,17.6,4.1,11739.0,5.0,5.0
2024-12,Bolero Neo,SUV,Diesel,1497,Manual,5.0,20.53,10523.0,21603.72,16.6,3.9,5606.0,5.0,4.0
2023-05,Marazzo,MPV,Diesel,1497,Manual,5.0,21.05,2879.0,6060.3,16.6,4.6,8425.0,5.0,5.0
2024-02,Bolero Neo,SUV,Diesel,1197,Manual,7.0,24.38,12619.0,30765.12,17.4,3.5,8807.0,3.0,3.0
2023-09,Scorpio N,SUV,Petrol,1997,Automatic,7.0,22.92,6092.0,13962.86,15.6,4.1,9802.0,5.0,3.0
2024-03,KUV100,Hatchback,Diesel,1197,Manual,7.0,24.35,3964.0,9652.34,14.6,4.0,7567.0,3.0,3.0
2024-05,Scorpio N,SUV,Petrol,1497,Automatic,7.0,10.87,10150.0,11033.05,18.1,4.1,7845.0,5.0,3.0
2023-12,Bolero,SUV,Petrol,1997,Automatic,5.0,16.93,6514.0,11028.2,14.9,4.0,12441.0,5.0,3.0
2023-09,XUV700,SUV,Petrol,2184,Automatic,5.0,20.11,3394.0,6825.33,17.3,3.7,10488.0,5.0,3.0
2023-10,Scorpio,SUV,Petrol,1997,Manual,5.0,9.11,9286.0,8459.55,19.7,4.4,9603.0,5.0,3.0
2023-09,Bolero,SUV,Petrol,1997,Manual,7.0,12.12,7918.0,9596.62,17.2,3.9,7431.0,5.0,3.0
2024-11,XUV700,SUV,Diesel,1497,Manual,5.0,13.86,3065.0,4248.09,18.6,4.2,11635.0,3.0,5.0
2024-08,Scorpio N,SUV,Petrol,1997,Manual,7.0,13.89,2985.0,4146.16,18.8,4.1,5863.0,3.0,5.0
2023-06,Bolero Neo,SUV,Diesel,1997,Manual,5.0,20.51,8908.0,18270.31,16.2,4.5,11304.0,3.0,3.0
2024-01,Scorpio N,SUV,Petrol,1197,Automatic,5.0,20.14,13118.0,26419.65,14.7,3.7,5845.0,5.0,3.0
2023-10,KUV100,Hatchback,Diesel,1997,Automatic,5.0,8.38,12779.0,10708.8,14.9,3.6,7839.0,5.0,4.0
2024-04,Thar,SUV,Diesel,1997,Manual,5.0,22.82,9740.0,22226.68,19.0,3.6,6020.0,3.0,3.0
2024-11,Marazzo,MPV,Diesel,2184,Automatic,5.0,14.78,5808.0,8584.22,19.2,4.3,8647.0,5.0,5.0
2023-08,Bolero Neo,SUV,Diesel,1497,Automatic,7.0,6.37,13348.0,8502.68,18.0,3.5,5550.0,3.0,3.0
2023-04,XUV300,SUV,Diesel,1997,Manual,7.0,7.13,3327.0,2372.15,16.8,4.1,10867.0,3.0,4.0
2024-11,Thar,SUV,Diesel,1197,Automatic,5.0,16.9,6568.0,11099.92,16.8,4.5,6765.0,3.0,3.0
2024-04,Scorpio,SUV,Diesel,1197,Automatic,5.0,6.52,6633.0,4324.72,14.2,3.6,9675.0,3.0,3.0
2023-08,Marazzo,MPV,Diesel,1197,Manual,7.0,20.24,1483.0,3001.59,17.4,4.0,5857.0,5.0,4.0
2023-06,Bolero,SUV,Petrol,1997,Automatic,5.0,23.95,6996.0,16755.42,18.9,4.4,12465.0,3.0,3.0
2024-07,Bolero,SUV,Petrol,1197,Manual,5.0,8.46,1075.0,909.45,16.9,4.1,6908.0,3.0,5.0
2024-10,XUV300,SUV,Petrol,2184,Manual,5.0,16.67,8604.0,14342.87,19.8,4.2,6343.0,5.0,3.0
2023-10,KUV100,Hatchback,Diesel,1497,Manual,7.0,24.03,1087.0,2612.06,14.6,4.6,5946.0,5.0,4.0
2024-03,Marazzo,MPV,Diesel,2184,Manual,7.0,15.16,12870.0,19510.92,17.2,3.5,10548.0,3.0,4.0
2024-01,XUV700,SUV,Petrol,1197,Automatic,5.0,16.58,3974.0,6588.89,15.5,3.9,8133.0,5.0,5.0
2023-10,Thar,SUV,Diesel,2184,Manual,5.0,18.16,4000.0,7264.0,18.4,4.7,11664.0,5.0,5.0
2024-08,Marazzo,MPV,Petrol,1197,Manual,7.0,15.58,7188.0,11198.9,18.7,4.0,11726.0,5.0,3.0
2024-05,XUV700,SUV,Diesel,2184,Automatic,5.0,6.01,3880.0,2331.88,17.4,4.0,12724.0,5.0,5.0
2023-10,Scorpio,SUV,Petrol,1997,Manual,7.0,6.35,4204.0,2669.54,16.1,3.6,7561.0,5.0,3.0
2023-06,XUV300,SUV,Petrol,1997,Automatic,7.0,15.42,10001.0,15421.54,17.5,3.8,9025.0,3.0,3.0
2023-12,Bolero Neo,SUV,Petrol,1497,Automatic,5.0,24.0,544.0,1305.6,19.6,3.6,7163.0,3.0,3.0
2024-04,XUV300,SUV,Petrol,1997,Automatic,7.0,17.03,4555.0,7757.17,17.3,3.7,7935.0,3.0,4.0
2024-04,Marazzo,MPV,Diesel,1497,Automatic,7.0,15.0,4175.0,6262.5,14.8,4.4,9457.0,3.0,3.0
2024-02,XUV300,SUV,Diesel,1997,Automatic,7.0,20.82,2130.0,4434.66,19.2,4.0,12426.0,5.0,5.0
2023-11,Marazzo,MPV,Diesel,1197,Manual,5.0,8.49,5346.0,4538.75,18.3,4.7,6526.0,5.0,5.0
2023-06,Scorpio N,SUV,Diesel,2184,Automatic,5.0,11.27,4355.0,4908.09,17.0,4.5,9917.0,3.0,4.0
2023-10,KUV100,Hatchback,Diesel,2184,Manual,5.0,24.32,9768.0,23755.78,15.6,3.7,6101.0,5.0,3.0
2024-05,Bolero Neo,SUV,Diesel,1197,Manual,7.0,15.36,8942.0,13734.91,18.6,4.3,10651.0,3.0,3.0
2024-03,XUV300,SUV,Petrol,1197,Manual,5.0,24.45,13288.0,32489.16,16.4,3.8,11811.0,5.0,5.0
