Month,Car_Model,Segment,Fuel_Type,Engine_CC,Transmission,Seating_Capacity,Ex_Showroom_Price_Lakh,Units_Sold,Revenue_Crores,Mileage_KMPL,Customer_Rating,Annual_Service_Cost_INR,Warranty_Years,Safety_Rating_Stars
2023-10,Bolero Neo,SUV,Petrol,2184,Manual,5,15.88,3341,5305.51,17.5,4.4,7376,3,5
2024-02,Marazzo,MPV,Diesel,1197,Automatic,7,13.82,9741,13462.06,18.5,3.8,7954,5,3
2024-11,XUV300,SUV,Diesel,1497,Manual,5,19.34,2164,4185.18,14.5,4.1,6986,3,5
2024-11,Scorpio N,SUV,Petrol,2184,Manual,7,9.19,4091,3759.63,19.9,4.4,8001,3,3
2024-09,XUV700,SUV,Petrol,1497,Automatic,5,12.95,9924,12851.58,17.9,3.6,11012,3,3
2023-07,Scorpio,SUV,Petrol,2184,Automatic,5,22.31,2251,5021.98,16.4,3.6,8564,3,5
2024-03,XUV300,SUV,Petrol,2184,Automatic,5,21.37,13789,29467.09,14.9,3.5,8705,3,4
2023-06,Thar,SUV,Diesel,2184,Automatic,5,17.53,1604,2811.81,14.6,4.3,5515,5,3
2023-02,Marazzo,MPV,Petrol,1197,Automatic,7,11.97,7939,9502.98,17.2,4.5,9923,5,3
2024-01,Scorpio N,SUV,Diesel,1497,Automatic,5,20.5,7666,15715.3,18.5,3.7,11590,3,4
2023-02,XUV700,SUV,Diesel,1497,Automatic,5,24.08,1957,4712.46,15.4,4.6,12332,5,4
2023-11,XUV300,SUV,Petrol,1497,Manual,7,22.04,13488,29727.55,14.1,3.6,11751,5,3
2023-11,XUV700,SUV,Diesel,1997,Manual,7,23.7,7086,16793.82,14.7,4.5,8963,3,4
2023-11,KUV100,Hatchback,Petrol,1497,Automatic,7,7.15,7553,5400.4,19.4,4.1,8572,3,5
2023-03,Scorpio,SUV,Petrol,1497,Automatic,5,19.12,6229,11909.85,18.9,4.5,6408,3,3
2024-10,XUV700,SUV,Petrol,2184,Manual,5,23.25,3196,7430.7,16.1,4,8286,5,3
2024-02,XUV300,SUV,Diesel,1997,Manual,5,17.14,8865,15194.61,15.9,4.2,6716,3,3
2024-03,KUV100,Hatchback,Diesel,1497,Automatic,5,16.35,5998,9806.73,19.7,4.6,8244,3,4
2024-03,XUV700,SUV,Diesel,1497,Automatic,7,23.12,9532,22037.98,16.6,4.3,10600,3,4
2024-01,Scorpio,SUV,Petrol,1997,Automatic,5,22.34,6205,13861.97,17,3.9,6157,5,4
2023-12,Scorpio,SUV,Diesel,1497,Automatic,5,16.35,11626,19008.51,17.3,3.7,6427,5,4
2023-10,KUV100,Hatchback,Diesel,1497,Automatic,7,21.51,8490,18261.99,14,3.7,6006,5,3
2024-11,XUV300,SUV,Diesel,1197,Manual,7,10.17,11224,11414.81,19.8,4.3,12084,3,5
2024-06,XUV700,SUV,Diesel,1197,Manual,7,14.78,4577,6764.81,16.1,3.7,5030,3,3
2023-10,XUV300,SUV,Petrol,1997,Manual,5,11.07,12214,13520.9,19.7,4,11713,3,5
2024-01,Scorpio,SUV,Diesel,1497,Manual,7,13.02,10899,14190.5,17.7,4,5500,5,4
2024-01,Scorpio,SUV,Diesel,1197,Manual,5,14.17,2653,3759.3,19,4.6,7868,3,5
2024-04,Thar,SUV,Petrol,1497,Automatic,5,23.77,10972,26080.44,18.3,4.3,7639,5,3
2023-10,Bolero,SUV,Petrol,1497,Manual,7,13.17,8268,10888.96,19.8,3.7,9524,5,4
2024-11,Marazzo,MPV,Petrol,2184,Manual,5,12.63,6541,8261.28,16.9,4.7,7705,5,5
2024-10,XUV700,SUV,Diesel,2184,Manual,7,8.87,6841,6067.97,18.8,4.1,6953,5,5
2024-02,Scorpio N,SUV,Petrol,1197,Automatic,5,14.49,2714,3932.59,18.5,3.7,12348,3,5
2023-03,Scorpio,SUV,Petrol,2184,Automatic,5,13.21,4989,6590.47,18,4.3,9264,3,4
2023-09,Scorpio N,SUV,Diesel,1997,Automatic,5,17.86,3526,6297.44,17.4,4.5,7551,5,3
2024-09,XUV700,SUV,Petrol,2184,Manual,7,13.41,12333,16538.55,19.1,4.6,10444,3,4
2023-06,Thar,SUV,Petrol,1197,Manual,5,7.95,10076,8010.42,18.4,3.6,11189,3,4
2023-09,KUV100,Hatchback,Diesel,2184,Manual,7,18.5,2924,5409.4,14.9,4.2,5824,5,3
2023-10,Bolero Neo,SUV,Diesel,2184,Manual,5,21.74,5422,11787.43,19.9,3.8,7543,3,4
2023-08,XUV700,SUV,Petrol,2184,Automatic,5,11.67,652,760.88,17.4,4.4,10213,5,4
2023-09,KUV100,Hatchback,Petrol,2184,Manual,5,14.67,11474,16832.36,17.3,4.4,9354,3,5
2023-04,KUV100,Hatchback,Diesel,2184,Automatic,7,22.46,6587,14794.4,18.9,3.8,5375,3,5
2023-11,Marazzo,MPV,Diesel,1997,Manual,7,22.92,4949,11343.11,14.5,3.8,8343,5,4
2024-09,Scorpio,SUV,Petrol,1197,Manual,7,14.62,1094,1599.43,16.6,4.2,7696,5,4
2023-03,Bolero Neo,SUV,Diesel,1497,Automatic,7,13.25,8229,10903.42,14.2,4,8967,3,3
2023-11,KUV100,Hatchback,Diesel,1197,Automatic,5,9.27,13022,12071.39,15.6,4.1,9188,5,3
2023-10,Bolero Neo,SUV,Diesel,1197,Automatic,5,7.3,9618,7021.14,16.9,4.4,5501,3,5
2024-09,Scorpio N,SUV,Petrol,2184,Automatic,5,10.38,6825,7084.35,18.4,4.4,9653,3,5
2024-02,Bolero,SUV,Diesel,1997,Automatic,5,18.88,3713,7010.14,19.8,3.5,10411,3,3
2024-08,Bolero Neo,SUV,Petrol,2184,Automatic,7,24.22,2614,6331.11,14.4,3.7,10111,5,5
2024-06,Thar,SUV,Diesel,1197,Manual,5,10.86,5459,5928.47,17.4,3.6,12169,5,3
2024-11,KUV100,Hatchback,Diesel,1197,Manual,5,18.48,8649,15983.35,18.3,4.5,12336,5,3
2024-05,Marazzo,MPV,Diesel,1497,Manual,5,16.8,4976,8359.68,15.2,4.6,9676,3,5
2023-09,Thar,SUV,Diesel,1997,Manual,5,12.64,1621,2048.94,18.8,3.9,11235,5,4
2024-10,KUV100,Hatchback,Diesel,1197,Manual,5,8.07,1722,1389.65,15.1,4,8709,3,4
2024-05,Thar,SUV,Petrol,1497,Automatic,5,14.67,9694,14221.1,14.2,3.8,6189,5,3
2023-05,XUV700,SUV,Petrol,1497,Manual,5,7.67,6613,5072.17,14.4,4.3,5961,5,4
2024-08,Bolero,SUV,Diesel,2184,Manual,7,17.29,12422,21477.64,17.3,4.2,6114,3,5
2023-01,XUV300,SUV,Diesel,1197,Manual,5,10.46,10853,11352.24,18.1,4.2,11376,3,3
2023-10,Scorpio N,SUV,Diesel,1997,Automatic,5,22.61,4387,9919.01,17.5,3.8,8565,3,4
2023-03,Bolero Neo,SUV,Petrol,1997,Automatic,5,7.58,1768,1340.14,19,4.6,7628,5,4
2024-08,XUV300,SUV,Petrol,1197,Automatic,5,11.02,12298,13552.4,18.6,3.9,11060,3,4
2023-08,Marazzo,MPV,Diesel,2184,Manual,5,21.08,2202,4641.82,17.3,3.6,9170,3,5
2024-01,KUV100,Hatchback,Petrol,1197,Automatic,5,12.4,10581,13120.44,19.9,4.1,12502,5,5
2023-06,Bolero Neo,SUV,Diesel,1497,Automatic,5,10.9,12463,13584.67,19.5,4,9574,3,3
2024-08,Scorpio N,SUV,Diesel,2184,Automatic,5,8.22,5061,4160.14,15.3,4.1,10626,3,4
2024-01,KUV100,Hatchback,Diesel,1497,Manual,5,7.25,13983,10137.67,14.5,3.5,11858,3,4
2023-04,Bolero,SUV,Diesel,2184,Automatic,5,17.72,13415,23771.38,16.3,4,6178,5,4
2024-12,Bolero,SUV,Diesel,1497,Automatic,7,21.78,2744,5976.43,15,3.7,10227,5,3
2023-04,XUV700,SUV,Petrol,1997,Manual,7,12.89,9894,12753.37,15.3,4.1,6652,3,5
2023-12,Bolero Neo,SUV,Petrol,1197,Automatic,5,20.24,6127,12401.05,14.2,3.6,11907,3,5
2024-04,Bolero,SUV,Diesel,1497,Automatic,5,9.5,11169,10610.55,16,3.6,6767,3,5
2023-04,Bolero,SUV,Diesel,1197,Manual,7,17.81,6448,11483.89,16.4,4.5,7973,3,5
2024-07,XUV300,SUV,Petrol,2184,Manual,5,11.6,9789,11355.24,14.4,4.7,10858,5,3
2023-07,Scorpio N,SUV,Diesel,1197,Manual,5,9.26,4956,4589.26,19.6,3.9,6292,3,4
2024-06,XUV700,SUV,Petrol,1497,Manual,5,8.17,9559,7809.7,14.4,4.3,7443,5,5
2023-02,KUV100,Hatchback,Diesel,1497,Manual,5,19.2,8365,16060.8,19.5,3.6,12887,3,3
2024-05,XUV300,SUV,Diesel,1197,Automatic,5,13.47,4835,6512.75,18.7,4.3,12561,5,5
2023-12,Scorpio,SUV,Diesel,2184,Manual,5,14.11,6731,9497.44,19,3.8,6787,5,3
2024-09,Bolero Neo,SUV,Petrol,1997,Automatic,5,9.91,3922,3886.7,17.2,3.8,7034,5,3
2023-03,KUV100,Hatchback,Diesel,2184,Automatic,5,11.62,1066,1238.69,19.9,3.5,8114,3,4
2024-05,Bolero,SUV,Diesel,1197,Automatic,5,9.71,7040,6835.84,17.4,3.7,8452,3,5
2023-05,Scorpio N,SUV,Petrol,2184,Automatic,5,20.54,1976,4058.7,19.4,4.6,10325,5,5
2024-03,XUV700,SUV,Diesel,1197,Automatic,5,15.91,3932,6255.81,19.1,4.2,11705,3,5
2024-01,Scorpio,SUV,Petrol,2184,Automatic,5,11.53,8956,10326.27,19.3,4.4,5237,3,3
2024-11,Marazzo,MPV,Diesel,2184,Manual,7,6.55,460,301.3,18.6,4.1,10244,3,4
2024-04,Marazzo,MPV,Petrol,2184,Automatic,5,16.68,8457,14106.28,14.9,4,8995,5,5
2023-06,Scorpio N,SUV,Diesel,1997,Manual,5,24.59,1070,2631.13,16.8,3.8,12546,5,5
2024-05,Bolero Neo,SUV,Diesel,1497,Automatic,5,13.12,13364,17533.57,15.8,3.7,5942,5,4
2024-04,Scorpio,SUV,Diesel,1997,Automatic,5,17.08,3243,5539.04,18.4,4.2,9833,3,4
2023-06,XUV700,SUV,Diesel,1197,Automatic,5,12.71,5433,6905.34,17.2,4.6,8833,5,5
2024-04,Thar,SUV,Petrol,1197,Manual,5,20.95,12182,25521.29,18.9,4,5491,3,5
2024-05,Thar,SUV,Petrol,2184,Manual,5,22.03,12457,27442.77,18,4.5,6686,5,4
2024-04,XUV700,SUV,Petrol,1997,Manual,5,20.13,1819,3661.65,16.6,4.5,12331,3,4
2024-12,Marazzo,MPV,Petrol,2184,Manual,5,8.31,11269,9364.54,15.6,3.6,5521,3,4
2024-01,Bolero Neo,SUV,Petrol,1197,Automatic,7,13.7,2415,3308.55,19.2,3.9,5182,3,4
2024-05,Marazzo,MPV,Diesel,1197,Automatic,5,15.86,10230,16224.78,18.2,3.6,9754,3,3
2023-10,Marazzo,MPV,Diesel,1997,Automatic,5,14.91,1800,2683.8,17.3,4.3,6946,3,3
2023-06,Bolero,SUV,Diesel,2184,Automatic,5,19.43,9392,18248.66,15.6,4.4,7727,5,3
2024-10,Marazzo,MPV,Petrol,2184,Automatic,7,17.92,3185,5707.52,14.2,4.3,5427,5,3
2023-06,Thar,SUV,Petrol,1197,Manual,7,14.95,9420,14082.9,17,4.1,7417,3,5
2023-10,Marazzo,MPV,Petrol,1997,Automatic,5,22.36,8125,18167.5,18.7,4.1,8654,5,4
2024-03,Scorpio,SUV,Petrol,1497,Manual,5,23.99,12121,29078.28,15.1,4.4,6442,5,3
2024-09,Bolero Neo,SUV,Petrol,1497,Manual,7,10.14,8737,8859.32,18.9,3.9,11168,3,4
2024-06,Thar,SUV,Diesel,1997,Manual,7,22.37,6662,14902.89,19,3.6,9888,3,5
2024-07,Marazzo,MPV,Petrol,1997,Automatic,7,16.76,12724,21325.42,16.2,4.7,12589,3,5
2024-01,Thar,SUV,Diesel,1997,Manual,7,22.09,13522,29870.1,15.3,3.8,8776,5,3
2023-10,XUV300,SUV,Diesel,1197,Automatic,5,15.89,9820,15603.98,14.3,4.2,7697,5,5
2024-05,Thar,SUV,Petrol,1197,Manual,5,24.49,8340,20424.66,19.7,3.7,10274,5,5
2024-11,Scorpio,SUV,Petrol,1197,Manual,5,10.73,12712,13639.98,16.8,3.7,6514,5,3
2024-01,Thar,SUV,Diesel,1997,Manual,7,16.26,13905,22609.53,14.5,3.7,7301,3,3
2023-07,Thar,SUV,Diesel,2184,Manual,5,21.57,9157,19751.65,16.4,4.5,12290,5,3
2024-03,KUV100,Hatchback,Petrol,1497,Automatic,5,20.56,12804,26325.02,17.6,4.3,12606,5,5
2023-07,XUV300,SUV,Petrol,1197,Automatic,7,9.73,2752,2677.7,16.5,4,7648,5,3
2023-07,XUV700,SUV,Diesel,1497,Manual,5,22.45,12251,27503.5,15,4.1,11697,3,4
2023-08,Scorpio N,SUV,Petrol,2184,Manual,5,17.4,9008,15673.92,14.8,4.3,11933,3,3
2024-07,XUV300,SUV,Petrol,1497,Manual,5,11.95,4900,5855.5,16.1,4.1,6960,3,3
2023-10,Bolero Neo,SUV,Petrol,1997,Automatic,5,21.9,5564,12185.16,16.4,3.6,7829,5,3
2024-02,Bolero Neo,SUV,Petrol,1497,Manual,5,20.07,4160,8349.12,16.2,4.2,8279,5,4
2024-01,Scorpio N,SUV,Diesel,1497,Manual,5,12,12724,15268.8,19.5,4.6,11455,5,5
2024-07,Marazzo,MPV,Petrol,2184,Manual,5,13.21,10872,14361.91,15,4,9119,5,5
2024-01,Bolero,SUV,Diesel,1997,Automatic,5,21.92,3204,7023.17,18,4.5,10952,5,5
2024-08,Scorpio,SUV,Diesel,1497,Manual,5,10.68,1853,1979,16.9,3.6,5455,5,4
2023-06,XUV700,SUV,Diesel,1497,Manual,5,8.98,11567,10387.17,15.7,3.9,8516,3,3
2023-11,Marazzo,MPV,Diesel,1497,Automatic,5,21.22,9248,19624.26,15.6,4.2,6742,5,4
2024-08,Marazzo,MPV,Petrol,1997,Manual,5,21.31,7656,16314.94,18.1,4.6,11320,3,5
2024-06,KUV100,Hatchback,Diesel,1997,Manual,7,8.94,7020,6275.88,19.7,4.1,8323,5,3
2023-04,Bolero,SUV,Petrol,1997,Manual,7,21.07,11721,24696.15,16.3,4.2,6043,3,4
2023-10,Bolero,SUV,Petrol,2184,Automatic,5,18.92,5587,10570.6,14.4,4.2,6624,5,3
2024-09,XUV700,SUV,Diesel,1497,Automatic,7,16.67,6802,11338.93,18.6,4.5,12203,5,3
2024-08,Marazzo,MPV,Diesel,2184,Automatic,5,16.44,1574,2587.66,17.6,4.2,6374,3,5
2023-07,XUV700,SUV,Diesel,2184,Automatic,7,23.78,13729,32647.56,18.5,4,10779,5,3
2023-02,Thar,SUV,Petrol,1997,Manual,5,8.54,11803,10079.76,16.8,4.2,9550,5,3
2024-07,Bolero,SUV,Diesel,1497,Manual,5,18.69,8966,16757.45,16.4,3.9,7354,3,3
2023-07,XUV300,SUV,Petrol,1497,Automatic,7,12.33,3115,3840.79,15,4.4,7755,3,5
2024-11,XUV300,SUV,Petrol,1997,Automatic,5,10.38,7067,7335.55,16.3,3.6,7506,5,3
2023-09,Bolero,SUV,Diesel,1197,Automatic,5,7.62,8555,6518.91,19.3,3.7,5764,3,3
2023-08,Marazzo,MPV,Petrol,2184,Manual,5,14.63,1297,1897.51,17,4.4,7845,5,5
2023-10,Marazzo,MPV,Petrol,1997,Manual,5,11.41,5847,6671.43,16.6,3.6,8052,5,3
2024-04,XUV300,SUV,Diesel,1197,Automatic,5,16.41,2152,3531.43,15,3.6,6345,5,5
2023-09,Bolero,SUV,Diesel,2184,Automatic,7,9.72,5303,5154.52,17.4,3.6,11964,3,3
2024-12,Scorpio N,SUV,Diesel,1497,Manual,5,14.1,6093,8591.13,14.2,4.4,7768,3,3
2024-08,Marazzo,MPV,Diesel,1497,Manual,5,22.59,13977,31574.04,14.1,4.6,6217,5,4
2023-05,KUV100,Hatchback,Petrol,1197,Automatic,5,16.4,10385,17031.4,16.7,4.5,10386,3,4
2023-03,XUV300,SUV,Diesel,2184,Manual,5,13.81,3342,4615.3,16,4,6611,3,3
2024-02,XUV300,SUV,Petrol,1497,Automatic,5,6.29,2152,1353.61,17.6,3.7,7066,3,4
2023-09,XUV700,SUV,Diesel,1997,Manual,5,13.07,2436,3183.85,15.3,3.6,9437,3,3
2023-11,Bolero Neo,SUV,Petrol,1997,Manual,5,24.84,4779,11871.04,18.8,4.5,7869,5,4
2023-07,Bolero,SUV,Diesel,1997,Manual,5,20.47,6442,13186.77,17.6,4.1,11739,5,5
2024-12,Bolero Neo,SUV,Diesel,1497,Manual,5,20.53,10523,21603.72,16.6,3.9,5606,5,4
2023-05,Marazzo,MPV,Diesel,1497,Manual,5,21.05,2879,6060.3,16.6,4.6,8425,5,5
2024-02,Bolero Neo,SUV,Diesel,1197,Manual,7,24.38,12619,30765.12,17.4,3.5,8807,3,3
2023-09,Scorpio N,SUV,Petrol,1997,Automatic,7,22.92,6092,13962.86,15.6,4.1,9802,5,3
2024-03,KUV100,Hatchback,Diesel,1197,Manual,7,24.35,3964,9652.34,14.6,4,7567,3,3
2024-05,Scorpio N,SUV,Petrol,1497,Automatic,7,10.87,10150,11033.05,18.1,4.1,7845,5,3
2023-12,Bolero,SUV,Petrol,1997,Automatic,5,16.93,6514,11028.2,14.9,4,12441,5,3
2023-09,XUV700,SUV,Petrol,2184,Automatic,5,20.11,3394,6825.33,17.3,3.7,10488,5,3
2023-10,Scorpio,SUV,Petrol,1997,Manual,5,9.11,9286,8459.55,19.7,4.4,9603,5,3
2023-09,Bolero,SUV,Petrol,1997,Manual,7,12.12,7918,9596.62,17.2,3.9,7431,5,3
2024-11,XUV700,SUV,Diesel,1497,Manual,5,13.86,3065,4248.09,18.6,4.2,11635,3,5
2024-08,Scorpio N,SUV,Petrol,1997,Manual,7,13.89,2985,4146.16,18.8,4.1,5863,3,5
2023-06,Bolero Neo,SUV,Diesel,1997,Manual,5,20.51,8908,18270.31,16.2,4.5,11304,3,3
2024-01,Scorpio N,SUV,Petrol,1197,Automatic,5,20.14,13118,26419.65,14.7,3.7,5845,5,3
2023-10,KUV100,Hatchback,Diesel,1997,Automatic,5,8.38,12779,10708.8,14.9,3.6,7839,5,4
2024-04,Thar,SUV,Diesel,1997,Manual,5,22.82,9740,22226.68,19,3.6,6020,3,3
2024-11,Marazzo,MPV,Diesel,2184,Automatic,5,14.78,5808,8584.22,19.2,4.3,8647,5,5
2023-08,Bolero Neo,SUV,Diesel,1497,Automatic,7,6.37,13348,8502.68,18,3.5,5550,3,3
2023-04,XUV300,SUV,Diesel,1997,Manual,7,7.13,3327,2372.15,16.8,4.1,10867,3,4
2024-11,Thar,SUV,Diesel,1197,Automatic,5,16.9,6568,11099.92,16.8,4.5,6765,3,3
2024-04,Scorpio,SUV,Diesel,1197,Automatic,5,6.52,6633,4324.72,14.2,3.6,9675,3,3
2023-08,Marazzo,MPV,Diesel,1197,Manual,7,20.24,1483,3001.59,17.4,4,5857,5,4
2023-06,Bolero,SUV,Petrol,1997,Automatic,5,23.95,6996,16755.42,18.9,4.4,12465,3,3
2024-07,Bolero,SUV,Petrol,1197,Manual,5,8.46,1075,909.45,16.9,4.1,6908,3,5
2024-10,XUV300,SUV,Petrol,2184,Manual,5,16.67,8604,14342.87,19.8,4.2,6343,5,3
2023-10,KUV100,Hatchback,Diesel,1497,Manual,7,24.03,1087,2612.06,14.6,4.6,5946,5,4
2024-03,Marazzo,MPV,Diesel,2184,Manual,7,15.16,12870,19510.92,17.2,3.5,10548,3,4
2024-01,XUV700,SUV,Petrol,1197,Automatic,5,16.58,3974,6588.89,15.5,3.9,8133,5,5
2023-10,Thar,SUV,Diesel,2184,Manual,5,18.16,4000,7264,18.4,4.7,11664,5,5
2024-08,Marazzo,MPV,Petrol,1197,Manual,7,15.58,7188,11198.9,18.7,4,11726,5,3
2024-05,XUV700,SUV,Diesel,2184,Automatic,5,6.01,3880,2331.88,17.4,4,12724,5,5
2023-10,Scorpio,SUV,Petrol,1997,Manual,7,6.35,4204,2669.54,16.1,3.6,7561,5,3
2023-06,XUV300,SUV,Petrol,1997,Automatic,7,15.42,10001,15421.54,17.5,3.8,9025,3,3
2023-12,Bolero Neo,SUV,Petrol,1497,Automatic,5,24,544,1305.6,19.6,3.6,7163,3,3
2024-04,XUV300,SUV,Petrol,1997,Automatic,7,17.03,4555,7757.17,17.3,3.7,7935,3,4
2024-04,Marazzo,MPV,Diesel,1497,Automatic,7,15,4175,6262.5,14.8,4.4,9457,3,3
2024-02,XUV300,SUV,Diesel,1997,Automatic,7,20.82,2130,4434.66,19.2,4,12426,5,5
2023-11,Marazzo,MPV,Diesel,1197,Manual,5,8.49,5346,4538.75,18.3,4.7,6526,5,5
2023-06,Scorpio N,SUV,Diesel,2184,Automatic,5,11.27,4355,4908.09,17,4.5,9917,3,4
2023-10,KUV100,Hatchback,Diesel,2184,Manual,5,24.32,9768,23755.78,15.6,3.7,6101,5,3
2023-08,Bolero Neo,SUV,Diesel,1197,Manual,,6.61,1046,691.41,14.4,4.1,7801,3,5
2024-05,Bolero Neo,SUV,Diesel,1197,Manual,7,15.36,8942,13734.91,18.6,4.3,10651,3,3
2024-03,XUV300,SUV,Petrol,1197,Manual,5,24.45,13288,32489.16,16.4,3.8,11811,5,5
2024-10,XUV700,SUV,Diesel,1197,Manual,7,13.21,8345,11023.75,15.5,,9137,5,3
2023-11,KUV100,Hatchback,Petrol,2184,Automatic,7,,12727,13439.71,17.5,4.5,5720,5,4
2023-02,Marazzo,MPV,Diesel,1197,Manual,5,11.43,3048,3483.86,14.2,3.5,12691,5,3
2024-03,Scorpio N,SUV,Petrol,1997,Automatic,7,17.03,5021,8550.76,15.2,3.7,9804,3,3
2023-04,XUV700,SUV,Petrol,1197,Automatic,7,14.74,12952,19091.25,14.5,3.8,12565,5,4
2024-06,Marazzo,MPV,Diesel,1497,Automatic,7,9.91,6688,6627.81,17.3,4,7733,5,4
2024-05,XUV700,SUV,Petrol,1497,Automatic,5,22.35,2414,5395.29,19.4,4.3,10172,3,5
2024-02,XUV700,SUV,Diesel,1997,Manual,7,10.05,5315,,18.3,3.8,9704,5,4
2024-08,Thar,SUV,Petrol,1497,Manual,7,17.87,2614,4671.22,17.2,4,11176,3,3
2023-01,Scorpio,SUV,Petrol,1197,Manual,5,6.02,3547,2135.29,18.1,4,6630,5,4
2023-07,Bolero,SUV,Diesel,1497,Automatic,7,9.76,13420,13097.92,17.8,4.1,10929,3,4
2024-05,Bolero,SUV,Diesel,1497,Manual,5,11.24,945,1062.18,15.5,3.9,8860,5,5
2023-09,Thar,SUV,Petrol,1197,Manual,5,13.18,3041,4008.04,17,3.9,7828,3,4
2023-03,Scorpio,SUV,Diesel,1197,Automatic,5,22.67,12055,27328.69,14.9,3.6,11165,5,3
2024-06,Bolero,SUV,Diesel,1997,Automatic,5,12.41,9831,12200.27,15.1,3.8,5370,5,3
2023-11,Thar,SUV,Diesel,1997,Manual,5,22.55,5592,12609.96,18.8,3.8,8308,5,5
2024-06,XUV700,SUV,Petrol,2184,Manual,7,21.69,13193,28615.62,15.6,4,10590,3,3
2024-01,Bolero Neo,SUV,Petrol,1497,Manual,5,19.54,10288,20102.75,14.4,3.7,5812,3,4
2023-06,Bolero,SUV,Diesel,2184,Manual,5,9.46,8508,8048.57,14.3,4.3,8767,3,3
2023-10,XUV700,SUV,Diesel,2184,Automatic,7,8.29,10591,8779.94,14.3,4.4,10988,5,3
2024-09,Scorpio N,SUV,Petrol,1997,Automatic,7,8.53,2852,2432.76,15,4.2,6055,5,4
2023-01,XUV700,SUV,Diesel,1497,Automatic,5,21.23,8259,17533.86,16,3.7,11568,3,3
2023-08,Scorpio,SUV,Diesel,1997,Manual,5,15.37,7519,11556.7,14.3,4.4,8147,3,5
2023-08,XUV300,SUV,Petrol,1497,Manual,5,16.23,5412,8783.68,16.9,4.5,7921,5,5
2024-08,Thar,SUV,Petrol,1197,Automatic,7,20.63,1794,3701.02,18.7,4.1,11935,3,3
2024-01,Bolero Neo,SUV,Petrol,1197,Automatic,5,21.12,400,844.8,14.8,3.9,10205,5,5
2023-04,Bolero Neo,SUV,Petrol,1197,Automatic,7,24.69,12217,30163.77,14.4,4.1,11509,3,5
2023-09,Bolero Neo,SUV,Diesel,1997,Manual,5,7.22,4598,3319.76,16,4.3,5604,3,5
2024-06,XUV300,SUV,Diesel,1997,Manual,7,9.16,5285,4841.06,15.1,4.4,6078,,4
2024-01,Bolero,SUV,Petrol,1497,Manual,5,9.22,6326,5832.57,19.5,3.6,9739,3,4
2023-02,Scorpio N,SUV,Diesel,1497,Manual,5,22.26,5735,12766.11,15.6,4.1,5555,5,5
2023-09,XUV700,SUV,Diesel,2184,Automatic,5,24.42,4573,11167.27,18.3,4.5,9055,3,4
2023-11,Bolero,SUV,Petrol,1497,Automatic,5,22.48,13834,31098.83,18.7,3.9,12316,3,3
2023-06,Marazzo,MPV,Petrol,2184,Manual,5,21.69,7144,15495.34,19.3,4.2,10411,5,4
2023-06,Scorpio N,SUV,Petrol,1197,Manual,5,20.58,10866,22362.23,19.3,4.6,11130,3,5
2024-08,Thar,SUV,Petrol,1197,Automatic,7,11.22,9545,10709.49,18.6,4,7287,3,3
2023-05,Thar,SUV,Diesel,2184,Manual,5,6.06,8566,5191,14.2,4,6451,3,3
2024-01,Scorpio,SUV,Diesel,2184,Automatic,5,14.6,5106,7454.76,16.5,4,9108,3,5
2023-09,XUV700,SUV,Diesel,1197,Manual,5,6.53,9670,6314.51,16.1,4.5,7136,5,5
2023-11,Scorpio N,SUV,Diesel,1997,Manual,5,24.19,7481,18096.54,16.6,4.2,8788,3,3
2023-02,XUV300,SUV,Petrol,1997,Manual,5,6.8,10089,6860.52,14.2,4,9309,3,4
2024-11,Scorpio,SUV,Petrol,2184,Manual,5,14.46,8248,11926.61,15.4,3.9,12895,5,3
2023-07,XUV700,SUV,Diesel,1197,Automatic,5,7.78,12140,9444.92,19.5,4.5,5644,3,4
2024-03,XUV700,SUV,Petrol,1497,Manual,5,12.07,6137,7407.36,19.9,4,5728,5,5
2024-06,Bolero Neo,SUV,Petrol,1997,Automatic,7,13.48,11632,15679.94,19.1,4.7,8867,5,5
2024-12,Marazzo,MPV,Petrol,2184,Automatic,7,14.33,1785,2557.9,19.8,4.5,10957,5,3
2023-07,Bolero Neo,SUV,Petrol,1497,Manual,5,21.14,4171,8817.49,15.4,3.5,12014,5,5
2023-10,Scorpio N,SUV,Petrol,1497,Manual,7,19.9,4349,8654.51,14.8,4.5,5169,3,3
2024-11,XUV300,SUV,Diesel,1997,Manual,7,23.21,9014,20921.49,16.7,3.8,12817,5,4
2024-06,Scorpio N,SUV,Diesel,2184,Manual,5,20.01,11163,22337.16,19.8,4,6518,5,3
2024-07,Scorpio N,SUV,Petrol,2184,Automatic,7,9.34,12245,11436.83,15.6,3.8,6773,3,5
2023-08,Bolero,SUV,Petrol,1997,Automatic,5,8.8,880,774.4,16.7,4.5,8441,3,5
2023-03,Thar,SUV,Diesel,1997,Automatic,7,15.3,8805,13471.65,14.4,3.9,10835,3,3
2024-07,Scorpio N,SUV,Diesel,2184,Manual,7,24.8,11793,29246.64,16.3,3.6,10767,3,3
2023-08,Scorpio,SUV,Diesel,1197,Manual,5,8.75,2131,1864.62,18.9,4.3,11771,5,4
2023-10,KUV100,Hatchback,Petrol,1497,Manual,5,13.79,667,919.79,15.8,4.1,6837,5,3
2024-07,Scorpio,SUV,Diesel,1997,Manual,7,14.73,9463,13939,14.3,4.5,8721,3,4
